,,9378,10098,9931,3595,6801,10628,9972,7216,28971,7553,2288,8894,4133,51514,80256,126,23132,973,7556,8715,5985,114112,4000,80195,1845,8799,54165,10443,8705,1493,57669,7019,54491,887,402055,54955,9512,27044,2306,55177,3290,165,3632,10452,1676,1272,1717,1175,3625,23148,27012,7049,27291,6301,51626,55830,829,26873,23410,6097,78987,55030,6433,23204,3356,22796,699,55872,6001,924,10611,30849,3479,7913,26128,25865,22974,51150,6888,924,6059,64746,55722,23683,9810,341,140710,699,11344,10342,6426,65110,951,26960,8994,55870,26047,55234,11260,23192
,,7706,54540,129642,10497,56339,4753,27254,78987,2246,29114,6696,80021,23657,5217,348995,5348,1674,81892,549,10777,8537,1508,7351,10369,4212,96764,57146,5997,79724,2767,55090,5226,8732,5990,9040,4171,3689,5279,51504,55003,79742,4001,60672,3134,221830,2824,80323,64388,10903,2650,7079,23587,7799,794,25998,51478,6258,22,4824,3908,2107,26057,2161,3298,9025,23014,7101,55540,51604,157869,10156,23116,8807,22827,54958,51385,26002,6199,6233,65108,933,64840,9337,57502,79017,51778,10052,7067,60682,79873,4603,131601,378,55726,51125,23054,55344,5203,10716,3106
,,5058,51046,90627,79712,4335,3560,11107,51635,6804,10401,6237,2006,6817,8717,1102,4711,272,51196,1107,9415,5551,51761,3216,9392,3586,79370,4741,23303,55709,51550,5516,51754,23352,375449,23172,23670,1024,26548,9750,3014,64430,9167,84148,29984,6726,23504,10531,8553,64222,5298,2009,5510,26507,5291,406,2109,55768,131601,1736,10994,975,55748,55228,114791,6861,10625,101,7167,65260,26191,3741,2863,1215,183,9761,79970,3732,3297,7064,3268,1672,22996,8655,4345,64174,55624,662,5527,9455,81890,23670,9362,80135,51409,29901,51348,8861,307,5429,54545
,,9936,221061,138162,5603,29063,4669,79803,79080,7412,81563,64859,8801,23077,8540,56300,10765,3600,23417,8322,3030,3703,767,55285,1267,55000,8549,9578,3294,53829,7265,2006,409,9150,6004,7475,54834,54850,5189,5305,10411,57698,51780,23396,9578,26517,1351,2137,58155,3071,10206,25900,6894,7852,79794,51540,54927,9967,6683,221,4128,3949,29896,11211,23308,9786,81669,7010,23768,57827,54858,2622,55191,2888,5187,4499,55755,9923,9644,151050,5691,22871,7347,5604,2273,8407,27109,65095,730101,64849,84809,5094,3790,51759,54872,55840,7172,6327,57171,2309,23248
,,4952,55164,7322,7059,3021,51286,23564,23376,65983,699,79977,8710,79086,29965,5891,55321,64324,9988,57018,63970,168544,23038,6461,57343,8497,55131,2675,51117,51144,55273,8870,22904,4140,10026,9173,6764,81621,51006,23660,5140,51533,79094,60560,2260,63931,26054,6910,26268,2633,5859,240,4308,56681,23130,9943,7512,10468,56267,162,5199,5099,51339,6374,810,51393,8653,5156,23511,2530,65983,64080,10111,670,10494,22911,599,9462,23256,23269,54361,81552,51065,9071,7026,5973,1830,4643,6414,7024,55145,5130,1149,287,4801,23526,768,23438,65117,2734,81617
,,6560,6282,8339,64131,56652,30845,5739,8036,55074,1515,25926,64091,5564,51292,30009,5445,5692,7087,51705,25875,55760,9499,6840,8643,27077,9635,9563,8685,9589,2014,983,9611,1389,79572,924,65993,4710,51218,81031,9704,55761,4053,9322,5097,820,222,9612,3716,905,3376,80204,79056,23211,10775,55765,84726,22919,80059,55127,10609,9919,2113,27345,3993,91137,1642,4057,4485,55909,1839,6297,51307,91,54434,90,64089,5867,10975,3170,22866,4610,5824,9735,4208,55510,80760,11122,7184,55681,10497,113146,81609,6603,3931,1830,29072,54504,54969,6721,4126
,,79643,6415,1997,8635,1240,3485,8314,51184,4688,1286,58486,157680,7009,5437,4714,56300,5906,5328,25936,1535,54991,6799,9814,8310,10233,4325,11135,9073,23595,114088,5689,2317,7629,728642,387893,2192,421,1857,57472,79939,5794,2194,24141,6206,10190,6206,2202,56987,11009,4734,10328,387,10873,10644,725,51279,64798,150094,6323,92482,23306,22890,4722,2687,23523,79642,509,57763,9466,362,3600,51734,90121,5634,10787,8531,2207,56948,7768,57326,54505,79675,54540,394,10020,22839,1730,6489,64132,79689,9149,8754,9982,2589,11198,54103,26511,901,10573,89853
,,55322,4212,64320,3898,27297,10456,55186,810,5908,23705,3760,9717,30846,8645,5877,3117,353,7701,3006,11319,8477,205,1634,10848,7936,56252,5536,7301,79587,56946,963,2619,2824,9326,7994,9844,9771,5194,6775,8882,10233,4038,7699,6917,55544,29902,51021,23328,4037,6446,2071,55227,816,63898,5707,55194,22866,11245,5660,9863,102,51319,5500,27097,28978,5155,2200,55612,25960,22977,3910,26525,9648,10944,54623,4942,753,27013,60312,51098,9784,124801,8324,10241,7701,54838,9567,9578,5721,51268,1627,9870,23366,6286,55217,90141,10687,10147,402055,28971
,,23132,7518,975,10955,1545,22859,8605,2299,8086,50632,5865,6675,55094,9320,10422,57003,7223,9962,8266,60558,3479,9987,9156,9597,9452,3955,7633,27183,7776,11043,9895,9873,1642,8233,30968,5894,29956,5441,80063,11113,9542,7298,11309,79033,56603,53827,2869,26005,4123,51110,23214,10550,6866,10473,665,55781,79658,64063,8459,5208,10540,7321,7341,55254,8913,399,129080,176,8767,9265,56255,10621,9905,55748,80219,8473,516,4839,10533,84939,22798,5774,23248,8906,6256,5307,4124,7336,51341,55287,2050,5425,23479,23263,116832,4711,56125,1113,9440,416
,,2821,51030,5090,5564,79729,55611,343071,23095,2730,7706,3658,51320,29094,9581,26747,9874,3604,50813,59349,80017,54826,115817,57553,10551,2861,56257,513,8829,388650,29125,55888,5996,10772,2999,1595,8395,23005,5163,339479,51604,2170,10042,23708,51567,25828,8818,713,56980,8407,64210,6768,2773,7753,25988,3169,3797,8241,79647,55374,138162,4355,10922,7349,51306,758,8666,57228,9666,6189,26027,6879,1455,6002,9760,9885,8825,10988,58155,79608,9263,56980,491,54732,27351,646,83440,4850,80740,9557,54842,253943,60509,9794,27429,4359,60489,51533,23636,8906,10591
,,55754,55110,2123,54780,79683,10647,3029,84726,50810,4688,100289678,55766,81926,54812,221154,80328,27292,161,9758,54988,10491,1477,1173,23275,4604,5409,201562,8690,80019,2778,23509,64840,8774,7582,1594,226,1394,80774,7572,51412,221061,10994,572,836,55937,54504,10859,2280,23149,29761,100126791,9823,5025,1185,1147,1877,9997,25776,3001,10149,56339,9361,1002,4214,57211,1632,6431,1030,26059,3702,5275,4897,79871,51157,7113,2938,26019,79677,5214,23107,10423,5238,51274,820,9819,55222,27293,2098,114625,991,55257,3775,81579,55290,7461,7321,3398,3633,7846,2562
,,10240,55526,6399,80305,29123,661,10900,55692,4807,933,7555,8100,3120,1808,672,56672,2625,23001,10739,51283,119,56995,50853,23762,51257,1471,27190,80022,51611,27109,3665,5330,9235,30820,2531,1999,57149,64359,6814,3945,54925,7915,54626,2059,92815,4608,7343,23275,9990,1294,63827,384,10072,10312,57107,51341,54869,8867,55798,5331,223,9489,79570,4063,22998,3074,55109,1838,22889,2289,8997,51187,9802,3112,57142,129080,10561,6303,29125,7153,7580,26973,64792,7769,64393,23382,55015,1519,4499,10403,4710,9743,9875,54453,26150,51185,80833,1267,56605,7490
,,6297,79637,54606,9260,482,10551,9805,5142,10009,5922,79148,762,23316,4131,8120,8874,896,27257,2937,6503,65080,10410,9679,9819,55071,54726,3169,63923,57472,23552,6932,23137,6919,2108,10497,3727,23185,3691,80700,23193,2820,9148,26207,54507,57003,10268,6535,54606,64761,2931,54476,28951,3320,3931,55636,22885,8880,9013,1933,79870,10645,86,9813,3765,4016,3276,7030,201562,10014,8454,7058,283638,6489,54623,1316,23376,29922,131408,10379,6804,4726,55052,57148,10916,23316,117178,2532,10313,2791,7626,167227,6866,55367,10819,10121,54584,7903,718,4088,11180
,,90333,2542,7436,54726,2264,84818,10409,5742,9899,50650,55164,64763,9929,51171,7298,1289,55209,27297,54482,183,25825,597,84809,55015,5427,860,3305,11097,91851,64747,2012,7103,6450,9129,55272,1677,55008,9792,54715,26088,29894,3620,9651,5618,79845,57515,57406,617,23239,8665,7965,22881,5080,9745,10110,79970,7320,7035,8794,9841,3215,3227,23244,1786,2224,51566,9252,55152,7046,7070,79778,348995,10121,1212,9525,1463,9885,23613,11033,115123,10404,2161,6138,51490,10520,6297,55856,113251,29123,4074,3559,9126,10370,26574,9911,23133,1060,137886,10486,79019
,,1892,81603,10634,55040,79887,27254,6139,65124,54809,1025,11345,9355,22925,716,65012,56935,29933,23144,4200,23386,9846,3232,9786,840,57228,1997,5250,6239,5978,54901,3598,7916,2713,79092,24147,4128,376267,2303,4081,8763,2326,84301,1043,7718,54820,6924,63906,1795,9310,6199,51135,79871,11261,6629,6817,54939,8443,1608,5178,79728,6155,1749,5433,23676,9209,10539,9552,23231,23553,64927,4082,79979,51564,477,5429,27339,11019,51507,4907,27352,10581,8649,10260,9270,8777,10539,84747,388650,55222,2618,7580,539,4292,55652,7037,57515,57101,23142,1512,1719
,,10180,8840,2584,4782,57175,10675,10138,5747,54829,5087,2643,55578,57498,63970,89944,4804,10105,64430,4068,55333,25816,51182,23499,11014,1070,10072,9585,9321,22887,2887,3660,80204,22846,57097,6693,79230,6233,10327,10947,1173,8195,3145,8243,399,2882,842,1294,29125,816,8558,8528,4034,256949,81875,3113,55510,834,55760,79269,1393,9534,10952,4350,10472,79170,4713,150244,58155,51022,22979,10278,23264,54802,3660,9889,80143,1739,3833,4958,26589,2173,23417,6276,7936,3698,27335,6059,1653,84934,3569,57763,6901,79683,9221,7518,7691,722,22916,2923,131601
,,3736,668,64919,8710,960,9792,10617,54476,259230,7039,11191,79670,968,7130,541578,23649,30817,51109,722,140710,79739,6385,81609,54780,652,8999,23205,6203,10003,8899,10906,7257,9099,7388,9337,89927,5913,830,65990,23020,8669,79269,5899,7326,80218,4335,27132,11079,1997,3049,5563,9669,4331,6590,7678,9039,54900,26273,51669,9047,11221,55108,55669,27309,5638,468,5256,54942,55521,140465,6675,3688,23166,57419,4615,11230,29894,6494,4155,8317,9275,9774,6775,94081,55888,79161,10750,443,79080,55003,57146,5007,378,51665,6853,26051,887,1634,11276,7373
,,57763,79726,4668,80153,669,80221,10933,3111,80031,51275,124222,10817,6715,1474,27291,56898,9032,3270,27032,22818,2272,9158,4313,55144,29099,5830,124222,541578,10825,22998,22835,64342,27180,9877,79733,283131,10127,84669,2523,80335,5753,4520,8751,5877,9073,1149,1979,10369,5010,51191,2318,5788,27235,131408,51069,997,10446,93129,4190,11346,10400,9656,11025,6492,815,8527,27341,8269,54386,23417,9969,9625,10953,11174,5393,80823,2260,5836,8445,4791,4289,1633,8807,55012,51399,5878,9779,53829,51647,6202,988,8764,54903,6676,8658,6293,1545,11332,79836,11096
,,64764,6538,2992,5739,79053,80071,375790,25862,7691,1944,55028,51433,54458,3269,51174,2643,26528,6643,7709,10650,27236,3964,23650,79879,27338,10422,7727,4670,54,53373,84981,1326,5337,1315,6833,5573,23500,10094,80179,27324,55051,2670,7412,3232,3122,54470,57140,55657,1773,2822,2920,4790,5862,1961,55001,92579,5537,23412,25959,79902,10156,4752,51393,54472,9073,5209,6793,10663,8576,150726,3221,3069,78988,414918,63892,637,9,23129,9474,3189,8559,83475,7454,79770,6184,56125,6018,5167,1329,23141,8131,1497,57498,56934,11073,80183,100507424,28966,8554,8651
,,4848,5453,5442,54014,9039,114049,8534,10287,6386,6886,366,81551,5358,4698,55367,4678,7485,5414,23075,10426,65117,3059,55003,57337,9332,5128,3619,23598,7528,54948,10384,5218,57149,55023,27236,2077,11344,11104,22902,9882,79717,92154,10309,23348,25948,55872,6182,5536,4004,5394,9900,1000,157567,4751,6622,5255,22868,6102,55843,9500,117247,5777,6876,4946,5094,9375,5612,7188,399664,11015,8349,125,27236,1956,6494,9231,9196,4836,421,23408,4750,63875,23411,552,10066,54619,8924,2294,112,4205,4745,55321,28971,51025,3162,10605,3832,8604,11315,738
,,2547,10219,2021,54951,3490,1946,726,23008,11012,10920,4363,5260,6926,10523,313,10444,79987,196441,56675,8915,9318,2953,3820,54981,7434,6237,9711,4905,80741,58478,51759,2017,3652,4780,8976,6619,112,5558,23112,1965,9801,7015,5929,5106,23195,26287,10695,3566,4706,9764,1654,599,55720,5424,11343,58494,51296,51070,8800,23277,28956,81566,23180,6318,781,4222,63941,83737,9785,8479,4836,8743,753,9489,8125,9819,5445,1487,23166,9274,3903,30846,84705,9646,1652,25907,864,56171,23357,83941,1192,54820,991,64222,51715,6449,7106,51121,8125,25950
,,23616,10799,10865,27434,27440,23099,55312,79706,64850,7372,597,4998,10016,79759,23769,5465,55793,10430,10280,55658,22995,148753,4040,1184,79670,84909,11176,11336,23654,91752,3310,8193,26355,43,5052,55565,9968,5223,27072,9856,51001,23411,25920,3371,6919,5260,84243,1845,89944,8667,51729,402055,2824,84939,8451,4129,230,9516,51752,55585,11082,80219,3067,3295,54922,755,23220,79724,55793,5187,6457,51031,6564,9477,27092,6014,6878,50717,9456,5518,24137,6710,23545,917,8673,1008,23521,162972,2580,10067,64860,29889,8073,2990,22827,6199,100129250,55176,3854,23011
,,5909,55825,27332,5836,917,9665,9905,9482,29063,80227,4277,9311,81579,58189,7439,11041,7020,27125,10998,22894,2730,7465,8639,4714,10112,1742,7074,3939,64320,3749,7040,5790,6861,7082,55731,9466,23071,51360,79634,5394,5599,5316,3306,6886,10519,4267,6332,3550,64427,6996,5500,2643,79567,3068,64768,11264,51363,64376,51374,10914,3376,5354,7511,5982,80022,9500,23478,6117,653483,2222,79842,5597,4869,51135,23604,81932,8329,8886,1453,80742,9277,60526,10262,3978,26548,6615,10193,10472,64763,84272,51646,3925,26578,5134,29915,10121,65263,55160,29893,65243
,,51650,10600,23231,23207,5336,50486,339448,6006,5826,51348,4137,8337,4502,79634,79047,23223,79736,79649,10200,79370,96764,5315,7132,19,25926,3646,55052,9685,89927,83700,55701,64170,23141,11116,22870,64834,54529,54892,259230,506,272,1635,23240,57406,10487,4791,11284,8153,5985,3764,55173,25827,8437,5585,7786,10427,9513,5705,27147,10840,3915,2018,1043,9704,23547,23283,55607,10479,7037,144699,51562,29780,5089,6424,29078,84162,9786,6303,57228,26000,6597,51230,8733,79843,3176,55753,1795,55737,1240,4778,3895,84162,9717,64422,6992,1263,2259,5649,1773,23208
,,1009,57134,54820,80310,55954,158747,570,8226,112869,54758,4301,10462,9904,2324,1827,57020,11179,6273,51660,22888,3955,4485,3964,25936,3783,7088,360,5514,9734,5307,7185,9821,4259,55500,6640,2719,64760,23676,10672,7846,7299,80762,1327,5883,6676,5820,9274,10471,23242,29909,5660,5592,10336,9354,81570,4175,9135,5317,9459,11266,27129,427,9686,64427,81554,2896,987,80210,5631,29767,8935,597,10992,79090,9751,432,9397,79726,80022,10788,4712,3092,8508,51035,22872,11154,1787,406,55686,3840,83696,83483,2633,80149,80853,440352,1207,10244,1977,55256
,,3164,23212,58477,79089,26298,54455,1289,1490,57016,23424,55301,29957,55251,53346,7586,1036,9669,23201,79647,50855,5575,5563,56259,1869,64682,3310,55239,11234,3699,6520,1107,25966,1738,653483,79017,23640,54434,22900,7018,10392,4258,23234,347902,25849,23635,4673,6202,25834,57447,3766,64759,5281,23644,55776,5878,9215,23414,126070,285,9787,79723,383,9747,7539,51742,7982,2774,5361,5463,3007,9051,23312,54980,55297,81618,90806,26256,4678,11107,22937,11216,109,64078,2953,5932,23503,55010,2041,3012,80764,10482,4802,1523,27430,5199,53335,5791,11163,27303,5063
,,4314,140459,6091,23603,3251,4502,10814,23646,1519,54544,79664,2322,55702,4048,8943,54475,891,3437,22841,5733,51715,1001,8884,2113,6397,80146,7881,23351,8976,5986,6150,56935,51626,56922,80736,5097,6390,8790,4067,10656,65082,11009,5874,55647,80862,51135,8869,7186,120,26020,26872,9746,3115,57198,84288,10617,7024,55287,5476,9369,91860,112869,51118,29105,6470,23164,10693,2042,4023,4337,3242,3973,5155,26502,962,23506,6814,2517,9870,146691,55738,55163,831,90634,51196,200424,1581,5189,6590,5999,3119,9230,10379,1119,196743,10149,27030,23176,3066,64422
,,56996,60370,3299,3857,91807,23283,56901,9453,51112,8483,9016,7264,65985,3376,192683,51290,5365,26517,9545,5409,23333,231,3222,57644,26577,5252,5879,9402,6119,947,23090,9898,5396,55062,26112,6683,10578,2119,55667,85459,60528,9238,1387,2961,22983,5931,440352,64405,23275,26256,126070,4771,81620,80117,54733,4660,57088,995,60343,56478,80351,8140,8456,5828,640,4807,26073,10157,9815,162427,2295,9077,26001,2781,2023,2012,9401,55421,1687,50809,158,5732,8448,9863,3559,1503,283871,9760,10162,2549,5153,1847,10641,5862,7752,6988,3586,3094,51160,23780
,,51306,2167,51,79842,81537,56681,9775,6697,11117,4123,4848,23185,7485,55916,51421,26986,65982,10951,203069,10234,28978,1017,2119,2885,9456,23576,26354,23274,5538,58488,51054,5883,114327,8764,7251,9354,4285,10523,9175,83988,2965,26038,23011,57599,81894,5087,8924,8315,5437,3485,2201,1359,266655,3034,4636,5452,9445,1052,6744,4660,5699,112,35,10962,26205,4175,9352,6387,6518,10902,80128,292,65263,115201,9409,51362,9156,10627,5717,673,4205,79000,80228,5498,4293,55074,51706,25960,8927,5358,63910,79817,9741,29887,79813,1841,10149,644,1325,6638
,,10138,9332,27336,6643,9019,22822,51575,83480,23429,4000,5243,57473,51295,5719,9870,84364,10998,7263,4666,9821,2137,397,64769,10490,10493,79630,55355,10113,10572,6372,6794,5023,8839,2356,51046,80351,1735,23376,4793,3607,5692,7691,2648,10668,2828,55093,1739,373156,23205,9365,25828,7187,23560,23753,11177,57060,3049,5932,57405,3778,23461,5908,79774,10421,56851,55201,2114,10418,753,50809,4045,6296,1565,5997,8624,4790,53335,11070,11278,57019,2843,6670,10497,90956,9632,145389,4987,231,7368,200734,9547,26585,226,26511,64581,8646,54517,819,9107,23054
,,23205,56605,1977,6602,55248,11274,10653,3298,55090,54704,6742,81493,1947,7385,6351,10171,2235,4176,56006,23467,7181,51125,535,60370,79622,123872,5094,23424,2560,26289,79586,51069,215,9514,51161,10127,8895,8664,7045,8454,2926,3783,57496,51310,48,55815,838,5636,997,7145,140460,5930,5256,57117,23179,2317,6605,54505,79710,25852,56112,54487,8727,7318,7266,51042,7508,55818,2557,4661,8345,55314,11215,7692,2947,8736,26205,11311,78988,2120,8030,8801,79685,57337,4689,2803,79944,4784,23774,550,64061,80218,3203,6362,858,1002,10376,55298,3833,6122
,,26228,54863,154881,3423,23265,50717,2004,5158,9051,93349,5887,5092,7059,6947,55614,51129,9805,2819,85459,55432,1583,81691,28954,5137,79811,51650,8228,1656,1445,54795,79084,56833,30,23228,2567,2197,6000,7862,59353,8227,207,55703,117247,4651,56915,6283,4300,55178,25972,55717,10294,7518,313,65993,1896,10825,1272,27324,55664,4974,79837,2628,25976,10946,51566,55696,23568,4668,2615,2206,22890,22955,10483,26610,54777,5912,23645,92104,51668,8507,79571,5409,55229,4758,54455,55148,8420,57110,271,3371,3223,4054,573,6387,80723,10053,2041,3654,79710,79724
,,54904,26960,27112,9527,9392,79701,8605,11228,4780,26504,25861,6863,11066,79698,51020,55775,79582,23428,5189,3795,55622,1519,108,51663,79415,8774,8467,2562,2181,55827,55129,93594,84162,2566,23542,65996,3242,10268,11322,2662,27430,3203,2814,7189,10769,7133,2525,1871,26030,10291,8877,1523,1896,9647,56936,23616,10762,7525,51594,56892,26065,50486,9832,4705,64429,138151,4795,2987,54558,54542,9922,79786,1947,55654,51428,55843,5706,100507436,6879,84818,445,9196,5880,55270,7917,8766,11219,1783,55650,55320,10464,1601,27335,1802,9306,60625,4534,2620,26151,9244
,,78995,2034,6019,23469,10278,4520,7978,5817,79639,51099,4602,1495,27124,6505,54957,375035,8690,10723,8729,728215,57109,92140,22822,23148,81491,10213,8192,219333,27123,10382,10043,364,55568,847,55806,55900,7071,287,1641,8030,10634,9244,9611,663,9185,23363,388,10196,60561,22880,7533,22834,4179,23753,7324,55000,25901,54704,55033,55035,9263,3939,23053,4338,3021,11020,3454,3664,3796,4706,5203,79694,25998,7010,79832,5155,961,126,5217,5463,627,55219,11000,25825,7913,7096,8733,3988,55253,8658,8495,412,22869,361,1164,8702,4815,3985,2121,115353
